WristbandId,WristbandName,ExaminedAt,SyncedAt,UploadedAt,DataType,CollectionType,Val1,Val2
26,"Health C-20C","2018-11-30 23:46:00","2018-11-30 23:52:15","2018-11-30 23:52:20",STEPS,Scheduled,118,0
26,"Health C-20C","2018-11-30 23:41:00","2018-11-30 23:52:15","2018-11-30 23:52:20",STEPS,Scheduled,10,0
26,"Health C-20C","2018-11-30 23:31:00","2018-11-30 23:52:15","2018-11-30 23:52:20",STEPS,Scheduled,28,0
26,"Health C-20C","2018-11-30 23:26:00","2018-11-30 23:31:59","2018-11-30 23:32:05",STEPS,Scheduled,34,0
26,"Health C-20C","2018-11-30 23:11:00","2018-11-30 23:31:59","2018-11-30 23:32:05",STEPS,Scheduled,31,0
26,"Health C-20C","2018-11-30 22:51:00","2018-11-30 23:11:27","2018-11-30 23:11:33",STEPS,Scheduled,37,0
26,"Health C-20C","2018-11-30 22:05:00","2018-11-30 22:10:36","2018-11-30 22:10:44",STEPS,Scheduled,50,0
26,"Health C-20C","2018-11-30 22:00:00","2018-11-30 22:10:36","2018-11-30 22:10:44",STEPS,Scheduled,100,0
26,"Health C-20C","2018-11-30 21:55:00","2018-11-30 22:10:36","2018-11-30 22:10:44",STEPS,Scheduled,282,0
26,"Health C-20C","2018-11-30 21:50:00","2018-11-30 22:10:36","2018-11-30 22:10:44",STEPS,Scheduled,32,0
26,"Health C-20C","2018-11-30 21:29:00","2018-11-30 21:50:20","2018-11-30 21:50:26",STEPS,Scheduled,73,0
26,"Health C-20C","2018-11-30 21:24:00","2018-11-30 21:29:48","2018-11-30 21:29:53",STEPS,Scheduled,30,0
26,"Health C-20C","2018-11-30 21:03:00","2018-11-30 21:09:06","2018-11-30 21:09:12",STEPS,Scheduled,36,0
26,"Health C-20C","2018-11-30 20:48:00","2018-11-30 21:09:06","2018-11-30 21:09:12",STEPS,Scheduled,23,0
26,"Health C-20C","2018-11-30 20:17:00","2018-11-30 20:27:34","2018-11-30 20:27:42",STEPS,Scheduled,62,0
26,"Health C-20C","2018-11-30 20:12:00","2018-11-30 20:27:34","2018-11-30 20:27:42",STEPS,Scheduled,81,0
26,"Health C-20C","2018-11-30 20:07:00","2018-11-30 20:27:34","2018-11-30 20:27:42",STEPS,Scheduled,64,0
26,"Health C-20C","2018-11-30 20:01:00","2018-11-30 20:07:18","2018-11-30 20:07:25",STEPS,Scheduled,444,0
26,"Health C-20C","2018-11-30 19:56:00","2018-11-30 20:07:18","2018-11-30 20:07:25",STEPS,Scheduled,261,0
26,"Health C-20C","2018-11-30 19:51:00","2018-11-30 20:07:18","2018-11-30 20:07:25",STEPS,Scheduled,334,0
26,"Health C-20C","2018-11-30 19:46:00","2018-11-30 20:07:18","2018-11-30 20:07:25",STEPS,Scheduled,121,0
26,"Health C-20C","2018-11-30 19:41:00","2018-11-30 19:47:00","2018-11-30 19:47:06",STEPS,Scheduled,33,0
26,"Health C-20C","2018-11-30 19:16:00","2018-11-30 19:26:43","2018-11-30 19:26:49",STEPS,Scheduled,34,0
26,"Health C-20C","2018-11-30 19:06:00","2018-11-30 19:26:43","2018-11-30 19:26:49",STEPS,Scheduled,40,0
26,"Health C-20C","2018-11-30 18:30:00","2018-11-30 18:46:06","2018-11-30 18:46:12",STEPS,Scheduled,26,0
26,"Health C-20C","2018-11-30 18:25:00","2018-11-30 18:46:06","2018-11-30 18:46:12",STEPS,Scheduled,64,0
26,"Health C-20C","2018-11-30 18:24:00","2018-11-30 18:25:43","2018-11-30 18:25:52",STEPS,Scheduled,72,0
26,"Health C-20C","2018-11-30 18:19:00","2018-11-30 18:25:43","2018-11-30 18:25:52",STEPS,Scheduled,3,0
26,"Health C-20C","2018-11-30 18:14:00","2018-11-30 18:25:43","2018-11-30 18:25:52",STEPS,Scheduled,54,0
26,"Health C-20C","2018-11-30 18:09:00","2018-11-30 18:25:43","2018-11-30 18:25:52",STEPS,Scheduled,39,0
26,"Health C-20C","2018-11-30 18:04:00","2018-11-30 18:25:43","2018-11-30 18:25:52",STEPS,Scheduled,41,0
26,"Health C-20C","2018-11-30 17:59:00","2018-11-30 18:25:43","2018-11-30 18:25:52",STEPS,Scheduled,202,0
26,"Health C-20C","2018-11-30 17:36:00","2018-11-30 17:44:58","2018-11-30 17:45:04",STEPS,Scheduled,43,0
26,"Health C-20C","2018-11-30 17:21:00","2018-11-30 17:44:58","2018-11-30 17:45:04",STEPS,Scheduled,30,0
26,"Health C-20C","2018-11-30 17:16:00","2018-11-30 17:21:51","2018-11-30 17:21:59",STEPS,Scheduled,22,0
26,"Health C-20C","2018-11-30 17:01:00","2018-11-30 17:21:51","2018-11-30 17:21:59",STEPS,Scheduled,122,0
26,"Health C-20C","2018-11-30 16:55:00","2018-11-30 17:01:30","2018-11-30 17:01:38",STEPS,Scheduled,128,0
26,"Health C-20C","2018-11-30 16:50:00","2018-11-30 17:01:30","2018-11-30 17:01:38",STEPS,Scheduled,267,0
26,"Health C-20C","2018-11-30 16:45:00","2018-11-30 17:01:30","2018-11-30 17:01:38",STEPS,Scheduled,317,0
26,"Health C-20C","2018-11-30 16:40:00","2018-11-30 17:01:30","2018-11-30 17:01:38",STEPS,Scheduled,77,0
26,"Health C-20C","2018-11-30 16:38:00","2018-11-30 16:41:00","2018-11-30 16:41:07",STEPS,Scheduled,53,0
26,"Health C-20C","2018-11-30 16:08:00","2018-11-30 16:41:00","2018-11-30 16:41:07",STEPS,Scheduled,161,0
26,"Health C-20C","2018-11-30 16:05:00","2018-11-30 16:08:58","2018-11-30 16:09:07",STEPS,Scheduled,164,0
26,"Health C-20C","2018-11-30 15:20:00","2018-11-30 15:23:33","2018-11-30 15:23:39",STEPS,Scheduled,23,0
26,"Health C-20C","2018-11-30 15:15:00","2018-11-30 15:23:33","2018-11-30 15:23:39",STEPS,Scheduled,23,0
26,"Health C-20C","2018-11-30 15:05:00","2018-11-30 15:23:33","2018-11-30 15:23:39",STEPS,Scheduled,57,0
26,"Health C-20C","2018-11-30 15:00:00","2018-11-30 15:23:33","2018-11-30 15:23:39",STEPS,Scheduled,63,0
26,"Health C-20C","2018-11-30 14:46:00","2018-11-30 14:55:10","2018-11-30 14:55:18",STEPS,Scheduled,57,0
26,"Health C-20C","2018-11-30 14:11:00","2018-11-30 14:55:10","2018-11-30 14:55:18",STEPS,Scheduled,13,0
26,"Health C-20C","2018-11-30 14:06:00","2018-11-30 14:55:10","2018-11-30 14:55:18",STEPS,Scheduled,115,0
26,"Health C-20C","2018-11-30 13:51:00","2018-11-30 14:55:10","2018-11-30 14:55:18",STEPS,Scheduled,41,0
26,"Health C-20C","2018-11-30 13:41:00","2018-11-30 14:55:10","2018-11-30 14:55:18",STEPS,Scheduled,16,0
26,"Health C-20C","2018-11-30 13:36:00","2018-11-30 14:55:10","2018-11-30 14:55:18",STEPS,Scheduled,115,0
26,"Health C-20C","2018-11-30 13:26:00","2018-11-30 14:55:09","2018-11-30 14:55:18",STEPS,Scheduled,163,0
26,"Health C-20C","2018-11-30 13:21:00","2018-11-30 13:26:35","2018-11-30 13:26:41",STEPS,Scheduled,43,0
26,"Health C-20C","2018-11-30 13:01:00","2018-11-30 13:26:35","2018-11-30 13:26:41",STEPS,Scheduled,143,0
26,"Health C-20C","2018-11-30 12:55:00","2018-11-30 13:01:15","2018-11-30 13:01:21",STEPS,Scheduled,138,0
26,"Health C-20C","2018-11-30 12:50:00","2018-11-30 13:01:15","2018-11-30 13:01:21",STEPS,Scheduled,354,0
26,"Health C-20C","2018-11-30 12:45:00","2018-11-30 13:01:15","2018-11-30 13:01:21",STEPS,Scheduled,21,0
26,"Health C-20C","2018-11-30 12:35:00","2018-11-30 12:40:39","2018-11-30 12:40:46",STEPS,Scheduled,31,0
