WristbandId,WristbandName,ExaminedAt,SyncedAt,UploadedAt,DataType,CollectionType,Val1,Val2
26,"Health C-20C","2018-06-30 22:01:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,228,0
26,"Health C-20C","2018-06-30 21:31:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,40,0
26,"Health C-20C","2018-06-30 20:01:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,32,0
26,"Health C-20C","2018-06-30 19:21:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,96,0
26,"Health C-20C","2018-06-30 19:11:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,18,0
26,"Health C-20C","2018-06-30 19:01:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,85,0
26,"Health C-20C","2018-06-30 18:56:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,43,0
26,"Health C-20C","2018-06-30 18:21:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,35,0
26,"Health C-20C","2018-06-30 18:16:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,204,0
26,"Health C-20C","2018-06-30 18:11:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,129,0
26,"Health C-20C","2018-06-30 18:06:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,125,0
26,"Health C-20C","2018-06-30 18:01:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,259,0
26,"Health C-20C","2018-06-30 17:56:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,32,0
26,"Health C-20C","2018-06-30 17:51:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,21,0
26,"Health C-20C","2018-06-30 17:46:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,93,0
26,"Health C-20C","2018-06-30 17:41:00","2018-07-01 11:42:36","2018-07-01 11:42:53",STEPS,Scheduled,139,0
