WristbandId,WristbandName,ExaminedAt,SyncedAt,UploadedAt,DataType,CollectionType,Val1,Val2
26,"Health C-20C","2018-05-31 23:53:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,73,0
26,"Health C-20C","2018-05-31 23:48:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,106,0
26,"Health C-20C","2018-05-31 23:43:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,78,0
26,"Health C-20C","2018-05-31 23:38:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,76,0
26,"Health C-20C","2018-05-31 23:33:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,79,0
26,"Health C-20C","2018-05-31 23:28:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,89,0
26,"Health C-20C","2018-05-31 23:23:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,109,0
26,"Health C-20C","2018-05-31 23:18:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,82,0
26,"Health C-20C","2018-05-31 23:13:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,68,0
26,"Health C-20C","2018-05-31 23:08:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,85,0
26,"Health C-20C","2018-05-31 23:03:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,112,0
26,"Health C-20C","2018-05-31 22:48:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,91,0
26,"Health C-20C","2018-05-31 22:43:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,79,0
26,"Health C-20C","2018-05-31 22:38:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,90,0
26,"Health C-20C","2018-05-31 22:33:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,79,0
26,"Health C-20C","2018-05-31 22:28:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,60,0
26,"Health C-20C","2018-05-31 22:23:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,94,0
26,"Health C-20C","2018-05-31 22:18:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,73,0
26,"Health C-20C","2018-05-31 22:13:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 22:08:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,71,0
26,"Health C-20C","2018-05-31 22:03:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,70,0
26,"Health C-20C","2018-05-31 21:58:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 21:53:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,65,0
26,"Health C-20C","2018-05-31 21:48:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,62,0
26,"Health C-20C","2018-05-31 21:43:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,68,0
26,"Health C-20C","2018-05-31 21:38:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,68,0
26,"Health C-20C","2018-05-31 21:33:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,74,0
26,"Health C-20C","2018-05-31 21:28:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,87,0
26,"Health C-20C","2018-05-31 21:23:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,69,0
26,"Health C-20C","2018-05-31 21:18:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 21:13:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 21:08:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,75,0
26,"Health C-20C","2018-05-31 21:03:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,73,0
26,"Health C-20C","2018-05-31 20:53:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,73,0
26,"Health C-20C","2018-05-31 20:48:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,87,0
26,"Health C-20C","2018-05-31 20:43:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,87,0
26,"Health C-20C","2018-05-31 20:38:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 20:33:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,70,0
26,"Health C-20C","2018-05-31 20:28:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,68,0
26,"Health C-20C","2018-05-31 20:23:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,67,0
26,"Health C-20C","2018-05-31 20:18:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,70,0
26,"Health C-20C","2018-05-31 20:13:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,78,0
26,"Health C-20C","2018-05-31 20:08:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,68,0
26,"Health C-20C","2018-05-31 20:03:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,75,0
26,"Health C-20C","2018-05-31 19:58:00","2018-06-01 07:54:25","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 19:48:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,84,0
26,"Health C-20C","2018-05-31 19:43:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,65,0
26,"Health C-20C","2018-05-31 19:38:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,64,0
26,"Health C-20C","2018-05-31 19:33:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,75,0
26,"Health C-20C","2018-05-31 19:28:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,79,0
26,"Health C-20C","2018-05-31 19:23:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,70,0
26,"Health C-20C","2018-05-31 19:18:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,75,0
26,"Health C-20C","2018-05-31 19:13:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,80,0
26,"Health C-20C","2018-05-31 19:08:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,94,0
26,"Health C-20C","2018-05-31 19:03:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,71,0
26,"Health C-20C","2018-05-31 18:58:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,77,0
26,"Health C-20C","2018-05-31 18:53:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,69,0
26,"Health C-20C","2018-05-31 18:48:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,83,0
26,"Health C-20C","2018-05-31 18:43:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 18:38:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,100,0
26,"Health C-20C","2018-05-31 18:33:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,65,0
26,"Health C-20C","2018-05-31 18:28:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,76,0
26,"Health C-20C","2018-05-31 18:23:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,87,0
26,"Health C-20C","2018-05-31 18:18:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 18:13:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 18:08:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,65,0
26,"Health C-20C","2018-05-31 18:03:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,87,0
26,"Health C-20C","2018-05-31 17:58:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,70,0
26,"Health C-20C","2018-05-31 17:53:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,91,0
26,"Health C-20C","2018-05-31 17:48:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,80,0
26,"Health C-20C","2018-05-31 17:43:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,105,0
26,"Health C-20C","2018-05-31 17:38:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,85,0
26,"Health C-20C","2018-05-31 17:33:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,74,0
26,"Health C-20C","2018-05-31 17:28:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,83,0
26,"Health C-20C","2018-05-31 17:23:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,78,0
26,"Health C-20C","2018-05-31 17:18:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,75,0
26,"Health C-20C","2018-05-31 17:13:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,71,0
26,"Health C-20C","2018-05-31 17:08:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,68,0
26,"Health C-20C","2018-05-31 17:03:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,82,0
26,"Health C-20C","2018-05-31 16:58:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,84,0
26,"Health C-20C","2018-05-31 16:53:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,69,0
26,"Health C-20C","2018-05-31 16:48:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,73,0
26,"Health C-20C","2018-05-31 16:43:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,76,0
26,"Health C-20C","2018-05-31 16:38:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,73,0
26,"Health C-20C","2018-05-31 16:33:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 16:28:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,75,0
26,"Health C-20C","2018-05-31 16:23:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,66,0
26,"Health C-20C","2018-05-31 16:18:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,89,0
26,"Health C-20C","2018-05-31 16:13:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,74,0
26,"Health C-20C","2018-05-31 16:08:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,74,0
26,"Health C-20C","2018-05-31 16:03:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,82,0
26,"Health C-20C","2018-05-31 15:58:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,72,0
26,"Health C-20C","2018-05-31 15:53:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,71,0
26,"Health C-20C","2018-05-31 15:48:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,75,0
26,"Health C-20C","2018-05-31 15:43:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,72,0
26,"Health C-20C","2018-05-31 15:38:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,78,0
26,"Health C-20C","2018-05-31 15:33:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,71,0
26,"Health C-20C","2018-05-31 15:28:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,103,0
26,"Health C-20C","2018-05-31 15:23:00","2018-06-01 07:54:24","2018-06-01 07:54:30","HEART RATE",Scheduled,78,0
