WristbandId,WristbandName,ExaminedAt,SyncedAt,UploadedAt,DataType,CollectionType,Val1,Val2
26,"Health C-20C","2018-06-30 23:56:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:51:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:46:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:41:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:36:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:31:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:26:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:21:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:16:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:11:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:06:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 23:01:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:56:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 22:51:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 22:46:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 22:41:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-06-30 22:36:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:31:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:26:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:21:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:16:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:11:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:06:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 22:01:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 21:56:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 21:51:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 21:46:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 21:41:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 21:36:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 21:31:00","2018-07-01 11:42:37","2018-07-01 11:42:53",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 11:50:00","2018-06-30 17:06:32","2018-06-30 17:06:57",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 11:45:00","2018-06-30 17:06:32","2018-06-30 17:06:57",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-06-30 11:40:00","2018-06-30 17:06:32","2018-06-30 17:06:57",SLEEP,Scheduled,3,0
