WristbandId,WristbandName,ExaminedAt,SyncedAt,UploadedAt,DataType,CollectionType,Val1,Val2
26,"Health C-20C","2018-07-31 23:34:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,29,0
26,"Health C-20C","2018-07-31 23:29:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,39,0
26,"Health C-20C","2018-07-31 22:44:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,98,0
26,"Health C-20C","2018-07-31 22:39:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,38,0
26,"Health C-20C","2018-07-31 22:29:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,65,0
26,"Health C-20C","2018-07-31 22:09:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,109,0
26,"Health C-20C","2018-07-31 22:04:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,109,0
26,"Health C-20C","2018-07-31 21:44:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,215,0
26,"Health C-20C","2018-07-31 21:39:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,259,0
26,"Health C-20C","2018-07-31 21:34:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,87,0
26,"Health C-20C","2018-07-31 21:29:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,39,0
26,"Health C-20C","2018-07-31 21:24:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,54,0
26,"Health C-20C","2018-07-31 21:19:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,83,0
26,"Health C-20C","2018-07-31 21:14:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,88,0
26,"Health C-20C","2018-07-31 21:09:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,418,0
26,"Health C-20C","2018-07-31 20:39:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,21,0
26,"Health C-20C","2018-07-31 20:04:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,255,0
26,"Health C-20C","2018-07-31 19:59:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,369,0
26,"Health C-20C","2018-07-31 19:54:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,340,0
26,"Health C-20C","2018-07-31 19:49:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,421,0
26,"Health C-20C","2018-07-31 19:44:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,619,0
26,"Health C-20C","2018-07-31 19:39:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,392,0
26,"Health C-20C","2018-07-31 19:34:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,48,0
26,"Health C-20C","2018-07-31 19:29:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,58,0
26,"Health C-20C","2018-07-31 19:24:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,63,0
26,"Health C-20C","2018-07-31 19:09:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,117,0
26,"Health C-20C","2018-07-31 18:49:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,213,0
26,"Health C-20C","2018-07-31 18:44:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,30,0
26,"Health C-20C","2018-07-31 18:39:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,45,0
26,"Health C-20C","2018-07-31 18:34:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,47,0
26,"Health C-20C","2018-07-31 18:24:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,64,0
26,"Health C-20C","2018-07-31 18:19:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,48,0
26,"Health C-20C","2018-07-31 18:14:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,48,0
26,"Health C-20C","2018-07-31 17:59:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,39,0
26,"Health C-20C","2018-07-31 17:54:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,40,0
26,"Health C-20C","2018-07-31 17:49:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,44,0
26,"Health C-20C","2018-07-31 17:39:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,22,0
26,"Health C-20C","2018-07-31 17:19:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,18,0
26,"Health C-20C","2018-07-31 16:59:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,25,0
26,"Health C-20C","2018-07-31 16:54:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,75,0
26,"Health C-20C","2018-07-31 16:49:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,36,0
26,"Health C-20C","2018-07-31 16:19:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,37,0
26,"Health C-20C","2018-07-31 16:09:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,50,0
26,"Health C-20C","2018-07-31 16:04:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,83,0
26,"Health C-20C","2018-07-31 15:12:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,29,0
26,"Health C-20C","2018-07-31 15:07:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,32,0
26,"Health C-20C","2018-07-31 15:02:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,175,0
26,"Health C-20C","2018-07-31 14:57:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,20,0
26,"Health C-20C","2018-07-31 14:52:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,110,0
26,"Health C-20C","2018-07-31 14:37:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,48,0
26,"Health C-20C","2018-07-31 14:22:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,55,0
26,"Health C-20C","2018-07-31 13:52:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,2,0
26,"Health C-20C","2018-07-31 13:47:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,194,0
26,"Health C-20C","2018-07-31 13:32:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,27,0
26,"Health C-20C","2018-07-31 13:02:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,159,0
26,"Health C-20C","2018-07-31 12:22:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,286,0
26,"Health C-20C","2018-07-31 12:17:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,259,0
26,"Health C-20C","2018-07-31 11:52:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,64,0
26,"Health C-20C","2018-07-31 11:47:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,227,0
26,"Health C-20C","2018-07-31 11:42:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,82,0
26,"Health C-20C","2018-07-31 10:07:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,28,0
26,"Health C-20C","2018-07-31 09:57:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,119,0
26,"Health C-20C","2018-07-31 09:52:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,30,0
26,"Health C-20C","2018-07-31 09:12:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,19,0
26,"Health C-20C","2018-07-31 08:57:00","2018-08-01 08:06:22","2018-08-01 08:06:43",STEPS,Scheduled,331,0
26,"Health C-20C","2018-07-31 08:00:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,232,0
26,"Health C-20C","2018-07-31 07:55:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,176,0
26,"Health C-20C","2018-07-31 07:50:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,208,0
26,"Health C-20C","2018-07-31 07:45:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,483,0
26,"Health C-20C","2018-07-31 07:40:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,635,0
26,"Health C-20C","2018-07-31 07:35:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,202,0
26,"Health C-20C","2018-07-31 07:30:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,316,0
26,"Health C-20C","2018-07-31 07:25:00","2018-07-31 08:11:30","2018-07-31 08:11:46",STEPS,Scheduled,303,0
26,"Health C-20C","2018-07-31 07:20:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,222,0
26,"Health C-20C","2018-07-31 07:15:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,149,0
26,"Health C-20C","2018-07-31 07:10:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,105,0
26,"Health C-20C","2018-07-31 07:05:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,135,0
26,"Health C-20C","2018-07-31 07:00:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,48,0
26,"Health C-20C","2018-07-31 06:45:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,92,0
26,"Health C-20C","2018-07-31 06:40:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,22,0
26,"Health C-20C","2018-07-31 06:30:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,115,0
26,"Health C-20C","2018-07-31 00:55:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,114,0
26,"Health C-20C","2018-07-31 00:50:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,337,0
26,"Health C-20C","2018-07-31 00:45:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,224,0
26,"Health C-20C","2018-07-30 23:49:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,17,0
26,"Health C-20C","2018-07-30 23:39:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,13,0
26,"Health C-20C","2018-07-30 23:24:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,121,0
26,"Health C-20C","2018-07-30 23:19:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,94,0
26,"Health C-20C","2018-07-30 23:14:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,136,0
26,"Health C-20C","2018-07-30 22:59:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,109,0
26,"Health C-20C","2018-07-30 22:44:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,21,0
26,"Health C-20C","2018-07-30 22:29:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,254,0
26,"Health C-20C","2018-07-30 22:24:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,174,0
26,"Health C-20C","2018-07-30 22:19:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,413,0
26,"Health C-20C","2018-07-30 22:14:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,407,0
26,"Health C-20C","2018-07-30 22:09:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,320,0
26,"Health C-20C","2018-07-30 22:04:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,623,0
26,"Health C-20C","2018-07-30 21:59:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,425,0
26,"Health C-20C","2018-07-30 21:54:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,209,0
26,"Health C-20C","2018-07-30 21:14:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,62,0
26,"Health C-20C","2018-07-30 21:09:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,125,0
26,"Health C-20C","2018-07-30 21:04:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,121,0
26,"Health C-20C","2018-07-30 20:59:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,44,0
26,"Health C-20C","2018-07-30 20:54:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,71,0
26,"Health C-20C","2018-07-30 20:04:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,74,0
26,"Health C-20C","2018-07-30 19:59:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,80,0
26,"Health C-20C","2018-07-30 19:54:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,105,0
26,"Health C-20C","2018-07-30 19:49:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,81,0
26,"Health C-20C","2018-07-30 19:44:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,113,0
26,"Health C-20C","2018-07-30 18:29:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,32,0
26,"Health C-20C","2018-07-30 18:24:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,98,0
26,"Health C-20C","2018-07-30 17:59:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,21,0
26,"Health C-20C","2018-07-30 17:39:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,123,0
26,"Health C-20C","2018-07-30 17:00:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,197,0
26,"Health C-20C","2018-07-30 16:55:00","2018-07-31 08:11:29","2018-07-31 08:11:46",STEPS,Scheduled,39,0
