WristbandId,WristbandName,ExaminedAt,SyncedAt,UploadedAt,DataType,CollectionType,Val1,Val2
26,"Health C-20C","2018-05-31 23:56:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:51:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:46:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:41:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:36:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:31:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:26:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:21:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:16:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:11:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:06:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 23:01:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:56:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:51:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:46:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:41:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:36:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:31:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:26:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:21:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:16:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:11:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:06:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 22:01:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 21:56:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 21:51:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 21:46:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 21:41:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 21:36:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 21:31:00","2018-06-01 07:54:12","2018-06-01 07:54:30",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:50:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:45:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:40:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:35:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:30:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:25:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:20:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:15:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:10:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:05:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 07:00:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:53:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:48:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:43:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:38:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:33:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:28:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:23:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 06:18:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:13:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 06:08:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 06:03:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:58:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:53:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:48:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:43:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:38:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,3,0
26,"Health C-20C","2018-05-31 05:33:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:28:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:23:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:18:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:13:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:08:00","2018-05-31 07:54:31","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
26,"Health C-20C","2018-05-31 05:03:00","2018-05-31 07:54:30","2018-05-31 07:54:48",SLEEP,Scheduled,2,0
