WristbandId,WristbandName,ExaminedAt,SyncedAt,UploadedAt,DataType,CollectionType,Val1,Val2
26,"Health C-20C","2018-07-31 23:50:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,93,0
26,"Health C-20C","2018-07-31 23:45:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,100,0
26,"Health C-20C","2018-07-31 23:40:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,82,0
26,"Health C-20C","2018-07-31 23:35:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,79,0
26,"Health C-20C","2018-07-31 23:30:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,98,0
26,"Health C-20C","2018-07-31 23:25:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,90,0
26,"Health C-20C","2018-07-31 23:20:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,98,0
26,"Health C-20C","2018-07-31 23:15:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,88,0
26,"Health C-20C","2018-07-31 23:10:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,93,0
26,"Health C-20C","2018-07-31 23:05:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,86,0
26,"Health C-20C","2018-07-31 23:00:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,89,0
26,"Health C-20C","2018-07-31 22:55:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,89,0
26,"Health C-20C","2018-07-31 22:50:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,89,0
26,"Health C-20C","2018-07-31 22:45:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,89,0
26,"Health C-20C","2018-07-31 22:40:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,87,0
26,"Health C-20C","2018-07-31 22:35:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,90,0
26,"Health C-20C","2018-07-31 22:30:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,81,0
26,"Health C-20C","2018-07-31 22:25:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,78,0
26,"Health C-20C","2018-07-31 22:20:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,67,0
26,"Health C-20C","2018-07-31 22:15:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,90,0
26,"Health C-20C","2018-07-31 22:10:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,95,0
26,"Health C-20C","2018-07-31 22:05:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,82,0
26,"Health C-20C","2018-07-31 21:40:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,77,0
26,"Health C-20C","2018-07-31 21:35:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,70,0
26,"Health C-20C","2018-07-31 21:30:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,132,0
26,"Health C-20C","2018-07-31 21:25:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,91,0
26,"Health C-20C","2018-07-31 21:20:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,85,0
26,"Health C-20C","2018-07-31 21:15:00","2018-08-01 08:06:38","2018-08-01 08:06:43","HEART RATE",Scheduled,73,0
26,"Health C-20C","2018-07-31 21:10:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,117,0
26,"Health C-20C","2018-07-31 21:05:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,112,0
26,"Health C-20C","2018-07-31 21:00:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,86,0
26,"Health C-20C","2018-07-31 20:55:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,89,0
26,"Health C-20C","2018-07-31 20:50:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,88,0
26,"Health C-20C","2018-07-31 20:45:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,83,0
26,"Health C-20C","2018-07-31 20:40:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,93,0
26,"Health C-20C","2018-07-31 20:35:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,111,0
26,"Health C-20C","2018-07-31 20:30:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,94,0
26,"Health C-20C","2018-07-31 20:25:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,76,0
26,"Health C-20C","2018-07-31 20:20:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,87,0
26,"Health C-20C","2018-07-31 20:15:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,86,0
26,"Health C-20C","2018-07-31 20:10:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,86,0
26,"Health C-20C","2018-07-31 20:05:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,84,0
26,"Health C-20C","2018-07-31 20:00:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,86,0
26,"Health C-20C","2018-07-31 19:55:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,77,0
26,"Health C-20C","2018-07-31 19:50:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,112,0
26,"Health C-20C","2018-07-31 19:45:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,94,0
26,"Health C-20C","2018-07-31 19:40:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,82,0
26,"Health C-20C","2018-07-31 19:35:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,85,0
26,"Health C-20C","2018-07-31 19:30:00","2018-08-01 08:06:37","2018-08-01 08:06:43","HEART RATE",Scheduled,109,0
